unit_cap_sigma_pct,chip_id,decoder,sndr_db,sfdr_db,enob,code_rmse_to_oracle_affine_lsb,weight_rmse_gain_aligned_lsb
0.5,10,NOMINAL_SRM,67.56154859191341,73.43774835328684,10.930489799321164,9.704131225781243,4.049061251135334
0.5,10,CAL_CURRENT_SRM,95.44731454037623,113.92392460761612,15.56267683394954,0.4716364175486535,0.21071208556099166
0.5,10,ORACLE_SRM,97.054705855316,121.34648518164938,15.829685358025914,1.0441396471611118e-11,0.0
0.5,11,NOMINAL_SRM,66.76382045036189,73.01653680162042,10.797976818996991,10.6407865833138,5.19193241723729
0.5,11,CAL_CURRENT_SRM,95.23049981913698,111.73859449638955,15.526661099524416,0.47451609657589705,0.1893823002455201
0.5,11,ORACLE_SRM,97.17561957003083,120.44093427583435,15.849770692696152,5.360053197317284e-12,0.0
0.5,12,NOMINAL_SRM,67.51172802801422,70.36702465190245,10.922213958141896,9.764359459639518,4.426061689076429
0.5,12,CAL_CURRENT_SRM,95.2254376129132,114.43660060933418,15.525820201480597,0.47260251879204984,0.20392243404797503
0.5,12,ORACLE_SRM,97.25581423180145,121.35827980760911,15.863092065083299,3.077285321788493e-12,0.0
0.5,13,NOMINAL_SRM,64.15612208682272,67.0311458164708,10.364804333359256,14.36557952699177,7.068998946100172
0.5,13,CAL_CURRENT_SRM,94.67616908180973,110.66362462700505,15.434579581695969,0.4947671772620782,0.22742734435976955
0.5,13,ORACLE_SRM,97.20025226034659,121.29506722495177,15.853862501718703,3.095779588072625e-11,0.0
0.5,14,NOMINAL_SRM,66.26891617011094,70.49066077559127,10.71576680566627,11.27020160055507,5.776856605119427
0.5,14,CAL_CURRENT_SRM,95.8979494285094,113.55613951009522,15.63753312765937,0.4581596649822025,0.18417843187400426
0.5,14,ORACLE_SRM,97.18642391256857,121.80048937224642,15.85156543398149,7.978230332733883e-12,0.0
0.5,15,NOMINAL_SRM,67.84837891756554,72.238992081492,10.978136032818195,9.38305065699155,4.702177301609509
0.5,15,CAL_CURRENT_SRM,95.20353574711325,109.65840282641268,15.522182017792899,0.48129115099950553,0.20445293990869343
0.5,15,ORACLE_SRM,97.20284712314773,118.52586871094168,15.854293542051119,1.0441746471665298e-11,0.0
0.5,16,NOMINAL_SRM,72.06286087646845,76.06224551022555,11.67821609243662,5.77759470563423,3.196339236121385
0.5,16,CAL_CURRENT_SRM,95.3494472419489,107.658984375492,15.546419807632708,0.4725159401419333,0.18592881774557646
0.5,16,ORACLE_SRM,96.99895940339752,121.94336506422424,15.820425150066034,1.0441396480944358e-11,0.0
0.5,17,NOMINAL_SRM,69.11210089654831,73.90802857201146,11.188056627333607,8.124360547427706,3.8693514825649618
0.5,17,CAL_CURRENT_SRM,95.09989853200311,112.31739940602763,15.504966533555335,0.4775116771229401,0.20675071860503458
0.5,17,ORACLE_SRM,97.30167738730034,121.8735442738186,15.870710529451884,7.98074036757765e-12,0.0
0.5,18,NOMINAL_SRM,63.25996281875249,67.2318407573306,10.21594066756686,15.913803551413146,7.524830876758753
0.5,18,CAL_CURRENT_SRM,94.73476902955335,103.88421271776107,15.444313792284609,0.4902995284282558,0.19440718238558155
0.5,18,ORACLE_SRM,97.1632927642849,121.03989285265098,15.847723050545666,1.3050861723231042e-11,0.0
0.5,19,NOMINAL_SRM,70.48081403589255,73.45096767382822,11.41541761393564,6.951503756895676,4.466389677070502
0.5,19,CAL_CURRENT_SRM,95.19662561302668,114.59135626405933,15.521034154987822,0.4759472715174139,0.21279328048520407
0.5,19,ORACLE_SRM,97.05363138135243,120.95980294645952,15.82950687397881,1.044168781320733e-11,0.0
0.5,20,NOMINAL_SRM,64.56210344994417,68.45070964581919,10.432243097997372,13.701158997207607,6.900371114997611
0.5,20,CAL_CURRENT_SRM,95.71345450484002,112.37053602454205,15.606886130372096,0.4517956261248371,0.19071404488408467
0.5,20,ORACLE_SRM,97.23381390643164,120.74146578499219,15.85943752598532,5.3599404058814174e-12,0.0
0.5,21,NOMINAL_SRM,69.35106560790936,78.48874680540285,11.22775176211119,7.89776400969008,4.287161398205018
0.5,21,CAL_CURRENT_SRM,95.58728553361021,117.3792074619144,15.585927829503358,0.4578720014002647,0.1843531193289408
0.5,21,ORACLE_SRM,97.0047855510335,118.58292308708043,15.821392948676662,4.440892098500626e-15,0.0
0.5,22,NOMINAL_SRM,63.574069657799164,67.4787446011676,10.268117883355345,15.35592103796163,7.160697964124761
