chip_id,decoder,weight_rmse_lsb,weight_rmse_gain_aligned_lsb,weight_max_abs_gain_aligned_lsb,static_error_rms_code,static_error_max_abs_code,static_backsteps,dynamic_sndr_db,dynamic_snr_db,dynamic_sfdr_db,dynamic_thd_db,dynamic_enob,saturation_fraction
28,RTL_CAL_GAIN_COMP,0.16857145026942202,0.16855153586431817,0.5529981824224066,0.4742860163849822,1.5245470085465058,0,92.01039004488257,92.05715401871379,112.58833016361775,-111.71248007564688,14.991759143668201,0.0
28,ORACLE,0.0,0.0,0.0,0.4172331202982325,0.9878632478648797,0,93.26546518354408,93.29627004161304,115.52769288212046,-114.77250949981304,15.200243385970778,0.0
29,NOMINAL,81.48414437403353,80.3543871707616,243.82241949981653,202.31628836932458,379.79736752136887,14,39.84869606455622,47.03836536092265,42.746646887750984,-40.76921014750778,6.3270259243448885,0.0
29,RTL_CAL_RAW,198.919231448004,0.2496186046277456,0.5983945724289299,310.02201590262473,536.5682393162388,0,91.44742496282846,91.58885690642816,106.76225793004285,-106.3903170423216,14.898243349307053,0.0
29,RTL_CAL_GAIN_COMP,0.2502136392046144,0.25011506933576755,0.5979767753305225,0.5049178649956435,1.659794871797203,0,91.5886338118641,91.73525250683653,106.76576391051165,-106.37768653337463,14.92169996874819,0.0
29,ORACLE,0.0,0.0,0.0,0.41250931958740417,0.9951794871813036,0,93.40641583293018,93.42693953531739,111.5363861319239,-116.67195967232699,15.22365711510468,0.0
30,NOMINAL,134.0283024544886,69.35020939755562,220.55347236753005,256.7071545581306,547.5073846153864,31,40.909063442343154,47.30497162875714,43.574188701056784,-42.040225105434345,6.5031666847746115,0.0
30,RTL_CAL_RAW,174.5681863066835,0.19838413827844803,0.5462746470236226,274.7186471913155,476.619999999999,0,91.78567385387646,91.96094251650175,108.75079568004983,-105.81381385167654,14.954430872736953,0.0
30,RTL_CAL_GAIN_COMP,0.1990571462203817,0.19833118246543782,0.5475355799399679,0.4880903754987883,1.5410940170950198,0,91.86682282539799,92.1029059811406,107.15480955050934,-104.63152278176311,14.967910768338536,0.0
30,ORACLE,0.0,0.0,0.0,0.4047327969539898,0.9899829059831973,0,93.12602901919297,93.14781576966442,111.68863197701768,-116.13283635984759,15.177081232424081,0.0
31,NOMINAL,269.7721196899728,101.34213415710148,322.85835955138464,400.3737696121036,895.6779145299188,22,37.96308454293507,41.05612510719893,44.89005886466302,-40.89219081788332,6.013801419092205,0.0
31,RTL_CAL_RAW,166.66442277662324,0.17418627392536262,0.4601797995616934,253.4119123544249,439.619999999999,0,92.3743512009554,92.4949584924349,109.59885676958044,-107.99862275893888,15.052217807467676,0.0
31,RTL_CAL_GAIN_COMP,0.17519451506976783,0.17458047712858338,0.46182216494579365,0.4580875030324327,1.2953504273518774,0,92.15833480429679,92.2953234169397,108.76659956297345,-107.23764750968576,15.016334685099133,0.0
31,ORACLE,0.0,0.0,0.0,0.41191583593483755,0.9851965811958507,0,93.30326997464942,93.30759767614575,114.70107291699831,-123.32070378247386,15.206523251602894,0.0
